,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
315,2012-10-18 12:00,1.31056,1.31173,1.31043,1.3116,2856,0.000794,0.004552,1.310633,1.310835,1.310723,1.31096,1.310468,1.310664,1.310763,1.310746,1.31043,1.310656,1.310463,1.310821,1.311288,1.31039,1.310825,1.309991,0.000129,44.607718,64.689266,64.787431,-0.044201,0.009845,0.382451,1.312063,1.308788,1.310426
316,2012-10-18 12:15,1.31161,1.31164,1.31056,1.31085,2132,-0.000579,0.005066,1.31062,1.310839,1.310785,1.311313,1.310567,1.310682,1.310799,1.310717,1.310423,1.310663,1.310479,1.310845,1.311274,1.310399,1.310817,1.310026,0.000127,26.306363,43.342776,51.619057,-0.070896,0.009688,0.428005,1.312154,1.30888,1.310517
317,2012-10-18 12:30,1.31083,1.31098,1.30955,1.31035,3915,-0.000366,0.003653,1.310607,1.3107,1.310708,1.310934,1.310623,1.31065,1.310778,1.310664,1.310401,1.310651,1.310476,1.310857,1.311256,1.310398,1.310798,1.310058,8.4e-05,-26.565005,29.17847,44.639646,-0.045006,0.006411,0.461513,1.312221,1.308947,1.310584
318,2012-10-18 12:45,1.31035,1.3106,1.30966,1.30987,2324,-0.000366,0.004045,1.310563,1.310463,1.310497,1.310174,1.310664,1.310576,1.310707,1.310532,1.310385,1.31062,1.310455,1.310848,1.311238,1.310387,1.310771,1.31008,1.1e-05,-45.449368,15.580737,38.824813,-0.096862,0.000849,0.47444,1.312266,1.308991,1.310629
319,2012-10-18 13:00,1.30986,1.30986,1.30911,1.30932,2750,-0.000412,0.002727,1.310425,1.310136,1.310142,1.309435,1.310664,1.310456,1.310579,1.310292,1.31036,1.310569,1.310414,1.310807,1.311211,1.310366,1.310733,1.31009,-9e-05,-91.230474,6.885246,33.120731,-0.148711,-0.006867,0.459986,1.312276,1.309001,1.310639
320,2012-10-18 13:15,1.30932,1.31032,1.3093,1.30993,2535,0.000466,0.004024,1.31032,1.310077,1.31,1.309358,1.310698,1.310406,1.310509,1.310084,1.310349,1.310544,1.310397,1.310758,1.311178,1.310357,1.310708,1.310095,-0.00012,-53.534515,31.29771,43.705008,-0.09,-0.009121,0.430022,1.312314,1.309039,1.310676
321,2012-10-18 13:30,1.30995,1.31076,1.3096,1.31026,2725,0.000237,0.004257,1.310097,1.310129,1.309983,1.309813,1.31069,1.310392,1.310467,1.309968,1.310344,1.310533,1.310393,1.310709,1.311152,1.310356,1.31069,1.3101,-0.000115,-17.265531,43.89313,48.766258,-0.051109,-0.008774,0.395228,1.312319,1.309044,1.310682
322,2012-10-18 13:45,1.31031,1.3106,1.3098,1.31037,2809,4.6e-05,0.002848,1.310017,1.310198,1.310061,1.310307,1.310696,1.31039,1.310437,1.309941,1.310336,1.310527,1.310394,1.310664,1.311128,1.310356,1.310674,1.310106,-0.000101,-11.240847,48.091603,50.478665,-0.004579,-0.007733,0.3578,1.312322,1.309047,1.310684
323,2012-10-18 14:00,1.31031,1.31112,1.30895,1.30942,4647,-0.000679,0.00467,1.309862,1.309976,1.309891,1.310061,1.31063,1.310298,1.310315,1.309868,1.310313,1.310483,1.310358,1.310598,1.311104,1.310337,1.31064,1.310103,-0.000165,-46.138216,16.906475,37.866603,-0.054193,-0.012612,0.311278,1.312283,1.309009,1.310646
324,2012-10-18 14:15,1.30943,1.30954,1.3079,1.30842,4684,-0.000771,0.003501,1.30962,1.309531,1.309479,1.309073,1.310442,1.310119,1.310105,1.309636,1.310268,1.310402,1.310284,1.310486,1.311072,1.310299,1.310587,1.310081,-0.000293,-130.201361,13.577023,29.050819,-0.132046,-0.022382,0.233435,1.312124,1.308849,1.310487
325,2012-10-18 14:30,1.30842,1.30908,1.30834,1.30891,3644,0.000374,0.002031,1.309552,1.309354,1.309276,1.308484,1.310298,1.310004,1.309959,1.309357,1.310232,1.310344,1.310231,1.310351,1.311046,1.310272,1.310544,1.310048,-0.000351,-106.849815,26.370757,37.303447,-0.1259,-0.026798,0.129045,1.311958,1.308683,1.310321
326,2012-10-18 14:45,1.30892,1.30925,1.30866,1.30912,3246,0.000153,0.001818,1.309417,1.309287,1.309153,1.308605,1.310207,1.30992,1.309847,1.309116,1.310196,1.310296,1.310187,1.310204,1.311012,1.310249,1.310506,1.31001,-0.000376,-76.353595,31.853786,40.713579,-0.189082,-0.028675,0.009125,1.311848,1.308574,1.310211
327,2012-10-18 15:00,1.30915,1.30978,1.30905,1.30974,3056,0.000451,0.002389,1.30933,1.309416,1.309245,1.309268,1.310137,1.309903,1.309802,1.309019,1.310177,1.310274,1.310169,1.310065,1.31098,1.310239,1.310481,1.309975,-0.000341,-30.944709,48.041775,49.981431,-0.084678,-0.026042,-0.108548,1.311773,1.308498,1.310135
328,2012-10-18 15:15,1.30974,1.31041,1.30954,1.30984,2423,7.6e-05,0.003591,1.309242,1.309537,1.309391,1.309837,1.310065,1.309897,1.309774,1.309052,1.310153,1.310257,1.310156,1.309938,1.310955,1.310231,1.310458,1.309944,-0.000302,3.165505,50.652742,51.395456,-0.038921,-0.023073,-0.211532,1.311703,1.308428,1.310066
329,2012-10-18 15:30,1.30982,1.31018,1.30953,1.3099,1940,6.1e-05,0.003351,1.309322,1.309641,1.309579,1.310079,1.310005,1.309897,1.309758,1.30916,1.310136,1.310243,1.310146,1.309828,1.310931,1.310224,1.310437,1.309918,-0.000264,-2.140804,53.475936,52.328461,0.00229,-0.020119,-0.303622,1.311639,1.308364,1.310002
330,2012-10-18 15:45,1.30992,1.31121,1.30992,1.31081,2224,0.000679,0.0058,1.30972,1.309975,1.310004,1.3105,1.309999,1.309984,1.309835,1.309389,1.310149,1.310265,1.310173,1.309766,1.310918,1.310236,1.310435,1.309907,-0.000158,67.41699,87.915408,64.315766,0.1138,-0.012033,-0.39009,1.311621,1.308346,1.309984
331,2012-10-18 16:00,1.3108,1.31156,1.31062,1.31084,2216,3.1e-05,0.004242,1.310042,1.310222,1.310324,1.31091,1.31002,1.310065,1.309915,1.309679,1.310177,1.310288,1.3102,1.309749,1.310906,1.310248,1.310434,1.30991,-7e-05,88.987145,80.327869,64.653856,0.069469,-0.005379,-0.47145,1.31165,1.308375,1.310013
332,2012-10-18 16:15,1.31084,1.31105,1.31022,1.31105,1913,0.00016,0.004339,1.310363,1.310459,1.310612,1.311186,1.310065,1.310159,1.310013,1.310022,1.310221,1.310318,1.310234,1.30977,1.310892,1.310264,1.310436,1.309926,1.5e-05,58.913943,86.065574,67.166436,0.060293,0.001174,-0.532615,1.311689,1.308414,1.310051
333,2012-10-18 16:30,1.31104,1.31127,1.31031,1.31032,2327,-0.000549,0.004125,1.31046,1.310419,1.3106,1.310889,1.310074,1.310175,1.310037,1.310306,1.310248,1.310318,1.310238,1.3098,1.310858,1.310265,1.310425,1.309948,2.4e-05,41.102394,66.120219,52.264677,-0.003816,0.00185,-0.559242,1.311707,1.308432,1.31007
334,2012-10-18 16:45,1.31029,1.31079,1.31011,1.31022,1810,-5.3e-05,0.003757,1.310523,1.310362,1.310531,1.310401,1.310057,1.310179,1.310051,1.310507,1.310264,1.310314,1.310237,1.309832,1.310828,1.310264,1.310412,1.309972,2.3e-05,15.934447,63.387978,50.493958,0.061096,0.00175,-0.550532,1.311705,1.30843,1.310067
335,2012-10-18 17:00,1.31022,1.3105,1.30978,1.31012,1341,-7.6e-05,0.005369,1.31056,1.310293,1.310416,1.310055,1.309983,1.310173,1.310057,1.310613,1.310273,1.310306,1.310231,1.30986,1.310804,1.310261,1.310398,1.309995,1.4e-05,-5.676485,60.655738,48.594303,0.129928,0.001042,-0.516532,1.311649,1.308374,1.310011
336,2012-10-18 17:15,1.31012,1.31012,1.30945,1.30985,1553,-0.000206,0.004314,1.3104,1.310166,1.310213,1.309846,1.309933,1.310142,1.310044,1.310608,1.310275,1.310289,1.310214,1.309876,1.310778,1.310253,1.310379,1.310013,-1.5e-05,-36.262049,53.278689,43.496309,0.071815,-0.001168,-0.469401,1.311588,1.308313,1.309951
337,2012-10-18 17:30,1.30984,1.30984,1.30857,1.30864,1335,-0.000916,0.009513,1.310033,1.30973,1.30971,1.309176,1.309848,1.309999,1.309921,1.310399,1.310262,1.310224,1.31015,1.309845,1.310738,1.310221,1.310337,1.310011,-0.000134,-102.914997,20.218579,28.198951,-0.036666,-0.010254,-0.425787,1.311524,1.308249,1.309887
338,2012-10-18 17:45,1.30864,1.30923,1.30818,1.30846,1636,-0.000138,0.006418,1.309602,1.309367,1.309261,1.308451,1.309777,1.309853,1.309789,1.310042,1.31024,1.310155,1.31008,1.309771,1.310704,1.310186,1.310292,1.309991,-0.00024,-118.762827,8.284024,26.593578,-0.097729,-0.018354,-0.384137,1.311453,1.308178,1.309816
339,2012-10-18 18:00,1.30846,1.30921,1.30831,1.30875,1210,0.000222,0.007438,1.30934,1.309191,1.309018,1.308249,1.309748,1.309748,1.309691,1.309645,1.310204,1.3101,1.310021,1.309673,1.310664,1.310158,1.310253,1.309956,-0.000298,-92.019073,16.863905,33.61882,-0.083216,-0.022726,-0.343878,1.31142,1.308145,1.309782
340,2012-10-18 18:15,1.30875,1.30916,1.30657,1.30662,1619,-0.001628,0.015998,1.30874,1.308456,1.30824,1.307439,1.309583,1.30945,1.309393,1.309033,1.310123,1.309963,1.309881,1.309501,1.310605,1.310088,1.310173,1.309886,-0.000509,-154.422737,1.002004,18.562991,-0.250401,-0.03887,-0.332895,1.3113,1.308025,1.309662
341,2012-10-18 18:30,1.30663,1.30705,1.30571,1.30604,2404,-0.000452,0.005574,1.30806,1.307766,1.307469,1.306278,1.309372,1.309125,1.309056,1.308276,1.310024,1.309809,1.309721,1.309259,1.310545,1.310008,1.310083,1.309779,-0.000715,-169.142499,5.641026,16.27322,-0.363897,-0.054617,-0.362429,1.311103,1.307828,1.309465
342,2012-10-18 18:45,1.30599,1.30657,1.3055,1.30648,2888,0.000375,0.003705,1.307498,1.307399,1.307018,1.305764,1.309178,1.308873,1.30878,1.307528,1.309925,1.309679,1.309582,1.30898,1.310487,1.309938,1.310002,1.309648,-0.000833,-135.285709,16.171617,24.432498,-0.332611,-0.063655,-0.434774,1.310899,1.307624,1.309262
343,2012-10-18 19:00,1.3065,1.30664,1.30573,1.30621,1920,-0.000222,0.00474,1.307093,1.307059,1.30665,1.305828,1.309017,1.30862,1.308498,1.306835,1.309822,1.309543,1.309436,1.308673,1.310425,1.309864,1.309918,1.309495,-0.000938,-109.724018,11.716172,22.85548,-0.36917,-0.07166,-0.549302,1.310717,1.307442,1.30908
344,2012-10-18 19:15,1.30616,1.30633,1.30568,1.30602,2079,-0.000107,0.003127,1.306687,1.306762,1.306343,1.305949,1.308897,1.308372,1.308212,1.30625,1.30973,1.309405,1.309287,1.308348,1.310361,1.309788,1.30983,1.309324,-0.001024,-97.216873,8.580858,21.717296,-0.328164,-0.078279,-0.703642,1.310587,1.307312,1.308949
345,2012-10-18 19:30,1.30602,1.30719,1.30588,1.30711,1540,0.000835,0.008506,1.306413,1.306862,1.306464,1.306479,1.308807,1.308252,1.308042,1.305906,1.309664,1.309315,1.309184,1.308048,1.310307,1.309735,1.309766,1.309151,-0.000994,-59.520006,27.902946,41.124984,-0.237365,-0.075925,-0.885352,1.310484,1.307209,1.308847
346,2012-10-18 19:45,1.30711,1.30732,1.30693,1.30725,1216,0.000107,0.003207,1.306518,1.306973,1.306703,1.307106,1.308714,1.308156,1.307894,1.305772,1.309632,1.309234,1.309089,1.30778,1.310255,1.309686,1.309706,1.308981,-0.000947,-37.78517,30.329289,43.211482,-0.219064,-0.072363,-1.082889,1.310392,1.307117,1.308754
347,2012-10-18 20:00,1.3073,1.30732,1.30688,1.30722,818,-6.1e-05,0.005379,1.306715,1.307043,1.306903,1.307445,1.308588,1.308067,1.307752,1.305805,1.309591,1.309155,1.308995,1.30755,1.310198,1.309637,1.309645,1.308816,-0.000902,-34.596341,32.514178,42.83613,-0.200786,-0.06893,-1.291926,1.310273,1.306998,1.308635
348,2012-10-18 20:15,1.3072,1.30732,1.30674,1.30682,466,-0.000291,0.012446,1.306772,1.306979,1.306933,1.307251,1.308436,1.307948,1.307583,1.305906,1.309547,1.309063,1.308886,1.307343,1.31014,1.309581,1.309579,1.308654,-0.000888,-37.099314,26.4,37.786471,-0.139076,-0.067896,-1.51442,1.310124,1.306849,1.308487
349,2012-10-18 20:30,1.30681,1.30684,1.30643,1.30652,637,-0.000222,0.006436,1.306823,1.306848,1.306861,1.30678,1.308268,1.307812,1.307401,1.306001,1.309491,1.308963,1.308767,1.307147,1.310082,1.30952,1.309507,1.308491,-0.000891,-45.214221,22.077922,34.288549,-0.148266,-0.068144,-1.72601,1.309961,1.306686,1.308323
350,2012-10-18 20:45,1.30652,1.30676,1.30643,1.30663,610,8.4e-05,0.00541,1.306925,1.306786,1.306806,1.3065,1.308058,1.3077,1.307245,1.306118,1.309438,1.308872,1.308655,1.306962,1.310027,1.309463,1.309438,1.308333,-0.000875,-41.657632,26.036866,36.765114,-0.161987,-0.066891,-1.908965,1.309759,1.306484,1.308121
351,2012-10-18 21:00,1.30662,1.3068,1.30656,1.30672,128,7.7e-05,0.01875,1.30686,1.306767,1.306748,1.306525,1.307852,1.307606,1.307117,1.306251,1.309364,1.308787,1.308549,1.306789,1.309971,1.309409,1.309373,1.308178,-0.000845,-37.037312,32.707775,38.937714,0.007653,-0.064598,-2.057808,1.309543,1.306268,1.307906
352,2012-10-18 21:15,1.30672,1.30682,1.30643,1.30669,408,-2.3e-05,0.009559,1.306767,1.306745,1.306699,1.306643,1.307634,1.307519,1.307007,1.30638,1.309293,1.308705,1.308444,1.306622,1.309917,1.309355,1.309308,1.308028,-0.000814,-37.945846,32.075472,38.429883,0.049769,-0.062249,-2.173274,1.309337,1.306062,1.307699
353,2012-10-18 21:30,1.30671,1.30687,1.30639,1.30674,326,2.3e-05,0.014724,1.306687,1.306744,1.306691,1.306726,1.307456,1.307445,1.306922,1.306497,1.309213,1.308628,1.308344,1.306467,1.309865,1.309303,1.309245,1.30788,-0.000777,-37.082908,33.879781,39.93634,0.019901,-0.059394,-2.251788,1.309138,1.305863,1.307501
354,2012-10-18 21:45,1.30671,1.30696,1.30661,1.30682,209,8.4e-05,0.016746,1.306687,1.306765,1.30673,1.306792,1.307285,1.307385,1.306861,1.306594,1.309106,1.308557,1.30825,1.306327,1.309815,1.309254,1.309185,1.307738,-0.000732,-31.742524,72.527473,42.532187,0.0467,-0.055993,-2.297595,1.308959,1.305685,1.307322
355,2012-10-18 22:00,1.30681,1.30759,1.30671,1.30741,604,0.000459,0.01457,1.306835,1.30695,1.306936,1.307116,1.30715,1.307388,1.306873,1.306723,1.309018,1.308512,1.308183,1.306221,1.30977,1.309218,1.309137,1.307605,-0.000642,-8.667525,91.38756,57.984327,0.10643,-0.049089,-2.30837,1.308815,1.30554,1.307177
356,2012-10-18 22:15,1.30741,1.30766,1.3071,1.30718,672,-0.000176,0.008333,1.306927,1.307015,1.307035,1.307328,1.307016,1.307368,1.306876,1.306847,1.308943,1.30846,1.308111,1.306142,1.309725,1.309177,1.309086,1.307481,-0.000582,-4.244499,75.757576,51.728078,0.005355,-0.044524,-2.290134,1.30869,1.305415,1.307052
357,2012-10-18 22:30,1.30718,1.30743,1.30708,1.30736,464,0.000138,0.007543,1.307033,1.307114,1.307159,1.307425,1.306952,1.307367,1.306908,1.306982,1.308868,1.308417,1.308049,1.306092,1.309682,1.309141,1.309039,1.307367,-0.000514,-6.510777,84.848485,56.013696,0.008415,-0.039342,-2.24326,1.308604,1.305329,1.306966
358,2012-10-18 22:45,1.30736,1.30759,1.30718,1.30739,608,2.3e-05,0.006743,1.30715,1.307193,1.30726,1.307439,1.306899,1.307369,1.30695,1.307122,1.30879,1.308377,1.307991,1.306072,1.309641,1.309107,1.308994,1.307263,-0.000453,2.614565,84.831461,56.752078,0.013005,-0.03465,-2.161109,1.308542,1.305267,1.306904
359,2012-10-18 23:00,1.30737,1.30762,1.30708,1.30759,490,0.000168,0.01102,1.307292,1.307306,1.307386,1.307532,1.306841,1.30739,1.307016,1.307271,1.30872,1.308346,1.307944,1.306084,1.309602,1.309077,1.308953,1.307172,-0.000384,8.97209,94.488189,61.697941,0.058922,-0.029359,-2.047483,1.308475,1.305201,1.306838
360,2012-10-18 23:15,1.30758,1.30765,1.30715,1.30729,770,-0.000222,0.006494,1.30737,1.307302,1.307386,1.30748,1.306874,1.307381,1.307059,1.307381,1.308647,1.308304,1.307888,1.306114,1.309561,1.309041,1.308907,1.307088,-0.000349,-0.76976,70.866142,51.503709,0.058935,-0.026709,-1.916152,1.308471,1.305196,1.306834
361,2012-10-18 23:30,1.30729,1.30744,1.3072,1.30722,489,-5.4e-05,0.004908,1.307338,1.307278,1.307343,1.307321,1.306934,1.307366,1.307092,1.307443,1.308583,1.308262,1.307832,1.306158,1.309524,1.309005,1.308861,1.307011,-0.000324,-11.290599,65.354331,49.310171,0.045154,-0.024756,-1.774438,1.308522,1.305247,1.306885
362,2012-10-18 23:45,1.30721,1.30724,1.30648,1.30684,898,-0.000283,0.008463,1.307282,1.307153,1.3072,1.307011,1.306952,1.307315,1.307083,1.307426,1.308517,1.308206,1.307764,1.306203,1.30948,1.308962,1.308808,1.306936,-0.00033,-75.548778,35.433071,38.92585,0.009183,-0.025263,-1.626861,1.308556,1.305281,1.306918
363,2012-10-19 00:00,1.30684,1.3071,1.30658,1.30695,1027,8.4e-05,0.005063,1.307213,1.307095,1.307106,1.306835,1.306988,1.307281,1.307083,1.307363,1.308453,1.308157,1.307702,1.306251,1.309438,1.308922,1.308758,1.306862,-0.000323,-71.449313,44.094488,42.939454,0.019898,-0.024701,-1.477003,1.30859,1.305315,1.306952
364,2012-10-19 00:15,1.30699,1.30709,1.30646,1.30662,623,-0.000283,0.010112,1.307085,1.306959,1.306936,1.306668,1.307018,1.307218,1.307047,1.307245,1.308374,1.308097,1.30763,1.306294,1.309396,1.308877,1.308702,1.306788,-0.00034,-110.099601,18.110236,34.98175,-0.009183,-0.025993,-1.335751,1.308625,1.305351,1.306988
365,2012-10-19 00:30,1.30661,1.30683,1.3063,1.3064,499,-0.000161,0.010621,1.306887,1.3068,1.30674,1.306459,1.306983,1.30714,1.306989,1.307073,1.30827,1.30803,1.307553,1.306326,1.30935,1.308828,1.308643,1.306709,-0.000367,-136.354829,7.352941,30.617078,-0.032139,-0.028052,-1.208581,1.308615,1.30534,1.306977
366,2012-10-19 00:45,1.3064,1.30694,1.3064,1.30662,995,0.000168,0.005427,1.306775,1.306748,1.306664,1.306416,1.306951,1.30709,1.306954,1.306908,1.308185,1.307975,1.307488,1.306354,1.309304,1.308784,1.308588,1.306631,-0.000366,-94.393238,23.529412,39.348756,-0.060425,-0.028003,-1.092728,1.308589,1.305314,1.306951
367,2012-10-19 01:00,1.30662,1.30707,1.30582,1.3069,1077,0.000214,0.011606,1.306722,1.306792,1.3067,1.306641,1.306936,1.307072,1.306949,1.306788,1.308116,1.307933,1.307438,1.306387,1.309259,1.308747,1.308541,1.306557,-0.000339,-94.310309,58.695652,48.809362,-0.02142,-0.025937,-0.99279,1.308562,1.305287,1.306924
368,2012-10-19 01:15,1.3069,1.30729,1.3066,1.30696,947,4.6e-05,0.007286,1.306742,1.30684,1.306768,1.306915,1.306942,1.307062,1.306951,1.306721,1.308058,1.307894,1.307393,1.306425,1.309221,1.308711,1.308495,1.306488,-0.000309,-19.625406,61.956522,50.710336,-0.030596,-0.023656,-0.918418,1.308561,1.305286,1.306924
369,2012-10-19 01:30,1.30696,1.30716,1.30653,1.30705,605,6.9e-05,0.010413,1.306758,1.3069,1.306856,1.307089,1.306969,1.30706,1.306962,1.306709,1.308013,1.307861,1.307353,1.306468,1.309187,1.308678,1.308452,1.306424,-0.000275,-25.294608,66.847826,53.686987,-0.026006,-0.021051,-0.862029,1.308577,1.305302,1.30694
370,2012-10-19 01:45,1.30706,1.30717,1.30685,1.30703,512,-2.3e-05,0.00625,1.306827,1.306937,1.306934,1.307122,1.306989,1.307058,1.306967,1.30673,1.307955,1.307829,1.307315,1.306514,1.309152,1.308646,1.30841,1.306367,-0.000247,-3.202409,66.120219,52.868328,-0.042827,-0.018891,-0.817651,1.308598,1.305323,1.30696
371,2012-10-19 02:00,1.30703,1.30752,1.30693,1.30737,583,0.00026,0.01012,1.306988,1.307061,1.307089,1.30725,1.307021,1.307087,1.307004,1.306809,1.307897,1.307811,1.307292,1.306571,1.30912,1.308621,1.308374,1.30632,-0.000195,47.647344,84.699454,63.720027,0.00612,-0.014909,-0.777283,1.308627,1.305352,1.306989
372,2012-10-19 02:15,1.30735,1.30767,1.30717,1.30766,385,0.000237,0.012987,1.307162,1.307232,1.307281,1.30753,1.30707,1.307142,1.307065,1.306956,1.307843,1.307805,1.307282,1.306645,1.309089,1.308601,1.308345,1.306286,-0.000129,85.214181,99.459459,70.422227,0.033659,-0.009849,-0.739466,1.308669,1.305394,1.307032
373,2012-10-19 02:30,1.30765,1.30765,1.30721,1.30729,647,-0.000275,0.006801,1.307227,1.307249,1.307318,1.307569,1.307097,1.307156,1.307085,1.307099,1.3078,1.307785,1.307261,1.306721,1.309057,1.308576,1.30831,1.306259,-0.000105,55.309909,79.459459,55.365208,0.034434,-0.008031,-0.701209,1.308705,1.30543,1.307068
374,2012-10-19 02:45,1.30728,1.30733,1.30695,1.30695,499,-0.000252,0.007615,1.307225,1.307163,1.307239,1.307262,1.307104,1.307136,1.307071,1.307189,1.307771,1.307752,1.307227,1.306785,1.309019,1.308543,1.308268,1.306236,-0.000112,-9.356506,61.081081,45.133401,0.0,-0.00859,-0.656153,1.308719,1.305444,1.307082
375,2012-10-19 03:00,1.30696,1.30696,1.30612,1.30613,728,-0.000635,0.011538,1.307072,1.306868,1.306926,1.306553,1.30704,1.30704,1.306979,1.307138,1.307715,1.307688,1.307163,1.306815,1.308974,1.308496,1.308211,1.306206,-0.000182,-127.576078,16.756757,29.80522,-0.037501,-0.013934,-0.611148,1.308677,1.305403,1.30704
376,2012-10-19 03:15,1.30615,1.30687,1.30615,1.30666,779,0.00039,0.009243,1.30701,1.306809,1.306808,1.306259,1.307014,1.307004,1.306942,1.307044,1.307666,1.307648,1.307122,1.30683,1.308931,1.308459,1.308165,1.306176,-0.000193,-85.071413,45.405405,43.991184,0.019902,-0.014728,-0.561865,1.30864,1.305365,1.307002
377,2012-10-19 03:30,1.30666,1.30709,1.30659,1.30695,411,0.000222,0.012165,1.30694,1.306849,1.306791,1.306513,1.306994,1.306999,1.306936,1.306967,1.30761,1.307621,1.307093,1.306841,1.308894,1.308429,1.308126,1.306149,-0.000175,-22.517203,61.081081,50.328837,0.025256,-0.013413,-0.506578,1.308619,1.305344,1.306982
378,2012-10-19 03:45,1.30695,1.30698,1.30664,1.30694,433,-8e-06,0.007852,1.30682,1.306875,1.306791,1.306882,1.306971,1.306993,1.306931,1.306916,1.307552,1.307594,1.307067,1.306848,1.308853,1.3084,1.308087,1.306124,-0.000161,-25.419224,60.540541,50.103263,0.003061,-0.01229,-0.446831,1.308592,1.305318,1.306955
379,2012-10-19 04:00,1.30695,1.30727,1.30684,1.30693,332,-1.5e-05,0.012952,1.30676,1.306891,1.306822,1.307035,1.306938,1.306987,1.306927,1.30689,1.307493,1.307568,1.307043,1.306852,1.308815,1.308371,1.308049,1.306102,-0.000148,6.62823,60.0,49.845486,-0.002295,-0.011332,-0.381592,1.308572,1.305297,1.306934
380,2012-10-19 04:15,1.30694,1.30735,1.30692,1.30726,361,0.000245,0.011911,1.306812,1.306996,1.306965,1.307169,1.306937,1.307013,1.306958,1.306905,1.307422,1.307556,1.307034,1.306865,1.308786,1.308349,1.308018,1.306085,-0.00011,39.046208,77.837838,58.061379,0.016067,-0.008437,-0.314275,1.308562,1.305287,1.306925
381,2012-10-19 04:30,1.30725,1.30746,1.30717,1.30727,463,1.5e-05,0.006263,1.307002,1.307074,1.307096,1.307292,1.306939,1.307038,1.30699,1.306944,1.30735,1.307545,1.307028,1.306888,1.308764,1.308327,1.307988,1.306075,-7.9e-05,59.946112,74.193548,58.300222,0.018362,-0.006012,-0.252458,1.308563,1.305288,1.306926
382,2012-10-19 04:45,1.30729,1.30734,1.30674,1.30682,526,-0.00036,0.011407,1.307028,1.307002,1.307044,1.307136,1.306938,1.307017,1.306978,1.306951,1.307266,1.307516,1.307007,1.306907,1.308743,1.308298,1.30795,1.306068,-8.9e-05,-12.587751,45.16129,44.994979,-0.042069,-0.006791,-0.197908,1.308569,1.305294,1.306931
383,2012-10-19 05:00,1.30686,1.30729,1.30683,1.30695,408,6.9e-05,0.011275,1.307028,1.306987,1.307022,1.306946,1.306938,1.307011,1.30698,1.306957,1.307198,1.307494,1.306995,1.306922,1.308723,1.308271,1.307914,1.306065,-8.5e-05,-0.017541,53.548387,48.883567,-0.054295,-0.006529,-0.147169,1.308576,1.305301,1.306938
384,2012-10-19 05:15,1.30696,1.30718,1.30678,1.30697,541,8e-06,0.007394,1.307033,1.306982,1.307005,1.30688,1.306956,1.307007,1.306983,1.306966,1.307133,1.307473,1.306986,1.306935,1.308699,1.308245,1.30788,1.306067,-8e-05,-9.501982,54.83871,49.517099,-0.024478,-0.006128,-0.098965,1.308589,1.305314,1.306951
385,2012-10-19 05:30,1.30698,1.30745,1.30678,1.30727,863,0.000222,0.007764,1.30709,1.307064,1.307073,1.307064,1.306999,1.307032,1.307013,1.307014,1.307076,1.307465,1.306991,1.306955,1.308675,1.308226,1.307851,1.306078,-5.1e-05,31.673907,74.193548,58.433515,0.024484,-0.003913,-0.053219,1.308621,1.305347,1.306984
386,2012-10-19 05:45,1.30727,1.30763,1.30719,1.30762,551,0.000268,0.007985,1.30715,1.307223,1.307224,1.307431,1.307049,1.307088,1.307072,1.30712,1.307032,1.307472,1.307012,1.306989,1.308653,1.308214,1.30783,1.306101,0.0,92.738369,98.039216,66.418005,0.114077,3e-06,-0.011242,1.308663,1.305388,1.307025
387,2012-10-19 06:00,1.30762,1.30762,1.30627,1.30674,1296,-0.000673,0.010417,1.307062,1.307085,1.307107,1.307279,1.307041,1.307055,1.307042,1.307154,1.306994,1.307443,1.307001,1.30701,1.308628,1.308185,1.307793,1.306124,-3e-05,-43.582271,41.059603,42.650255,0.006122,-0.0023,0.01912,1.308677,1.305402,1.307039
388,2012-10-19 06:15,1.30674,1.30684,1.30585,1.30617,1750,-0.000436,0.005657,1.306953,1.306824,1.306852,1.306613,1.307002,1.30697,1.306959,1.307069,1.306948,1.307393,1.306968,1.307003,1.308594,1.308145,1.307744,1.306142,-9.9e-05,-143.989024,17.977528,33.650448,-0.059681,-0.007557,0.032135,1.308644,1.305369,1.307006
389,2012-10-19 06:30,1.30616,1.30679,1.30456,1.3049,2169,-0.000965,0.010281,1.306612,1.306274,1.306266,1.305447,1.306894,1.306773,1.306759,1.306766,1.306871,1.307295,1.306888,1.306937,1.308538,1.30808,1.307671,1.306141,-0.000253,-196.75516,11.074919,21.815727,-0.15609,-0.019343,0.020915,1.308569,1.305294,1.306931
390,2012-10-19 06:45,1.30497,1.30603,1.30483,1.3054,2285,0.00033,0.005252,1.30635,1.306024,1.30592,1.304867,1.306812,1.306643,1.306617,1.306391,1.306847,1.307221,1.30683,1.306837,1.308485,1.308027,1.307609,1.306129,-0.000331,-145.472728,27.361564,32.586102,-0.117068,-0.025306,-0.006825,1.308489,1.305214,1.306852
